Mass,Raideur,Friction,Amplitude,Time_Stop
100,74000,3900,3.003332655546013,0.16734683401350067
100,75000,3900,3.0032710442750146,0.16529349862683196
100,76000,3900,3.003209433434565,0.16324016324016324
100,77000,3900,3.0031478230246633,0.1611868278534945
100,78000,3900,3.0030862130453078,0.1591334924668258
100,79000,3900,3.003024603496495,0.15708015708015707
100,43000,4100,3.0057162048190236,0.9756097560975612
100,44000,4100,3.0055923750777587,0.7099782709538808
100,45000,4100,3.0054685470931934,0.5791157010669206
100,46000,4100,3.005344720865312,0.5009887936717207
100,47000,4100,3.005220896394099,0.44825313117996046
100,48000,4100,3.00509707367954,0.40918967748236046
100,49000,4100,3.00497325272162,0.3789155008667203
100,50000,4100,3.0048494335203233,0.3545008423057204
100,51000,4100,3.004725616075636,0.33399252911448035
100,52000,4100,3.0046083053973347,0.31739056129300036
100,53000,4100,3.004552550305301,0.3027417661564003
100,54000,4100,3.0044967955657884,0.2890695573622404
100,55000,4100,3.0044410411787923,0.27832710759540025
100,56000,4100,3.0043852871443146,0.2675846578285603
100,57000,4100,3.0043295334623523,0.2587953807466003
100,58000,4100,3.004273780132905,0.2509826900070803
100,59000,4100,3.0042180271559706,0.24316999926756025
100,60000,4100,3.0041622745315477,0.23633389487048026
100,61000,4100,3.004106522259636,0.2304743768158403
100,62000,4100,3.004050770340233,0.22461485876120024
100,63000,4100,3.0039950187733373,0.21875534070656028
100,64000,4100,3.0039392675589482,0.21387240899436022
100,65000,4100,3.003883516697065,0.20898947728216022
100,66000,4100,3.0038277661876855,0.2050831319124002
100,67000,4100,3.003772016030808,0.2011767865426402
100,68000,4100,3.0037162662264314,0.1972704411728802
100,69000,4100,3.0036605167745547,0.19336409580312017
100,70000,4100,3.0036047676751765,0.1894577504333602
100,71000,4100,3.0035490189282954,0.1865279914060402
100,72000,4100,3.00349327053391,0.1835982323787202
100,73000,4100,3.0034375224920185,0.18066847335140016
100,74000,4100,3.003381774802621,0.1777387143240802
100,75000,4100,3.003326027465714,0.17480895529676022
100,76000,4100,3.0032702804812983,0.17187919626944018
100,77000,4100,3.0032145338493716,0.16992602358456022
100,78000,4100,3.003158787569932,0.16699626455724018
100,79000,4100,3.003103041642979,0.1650430918723602
100,47000,4300,3.005236397765224,0.9302325581395349
100,48000,4300,3.0051238253563217,0.7486556323765626
100,49000,4300,3.0050112543993457,0.5987382731568778
100,50000,4300,3.0048986848942847,0.5140023744674908
100,51000,4300,3.0047861168411285,0.45720138743394556
100,52000,4300,3.004673550239865,0.4162301836720442
100,53000,4300,3.004560985090483,0.38363945340689526
100,54000,4300,3.004448421392971,0.35849803291663757
100,55000,4300,3.004370564959645,0.3380124310356868
100,56000,4300,3.0043198771343693,0.3203203203203203
100,57000,4300,3.0042691896004596,0.30449053704867657
100,58000,4300,3.0042185023579138,0.29145424494261707
100,59000,4300,3.0041678154067317,0.28028028028028024
100,60000,4300,3.0041171287469117,0.27003747933980493
100,61000,4300,3.0040664423784538,0.26072584212119093
100,62000,4300,3.0040157563013565,0.25234536862443835
100,63000,4300,3.003965070515619,0.24489605884954724
100,64000,4300,3.0039143850212393,0.23744674907465604
100,65000,4300,3.003863699818217,0.2309286030216263
100,66000,4300,3.0038130149065516,0.22534162069045788
100,67000,4300,3.0037623302862415,0.21975463835928952
100,68000,4300,3.0037116459572855,0.21509881974998252
100,69000,4300,3.0036609619196835,0.21044300114067555
100,70000,4300,3.0036102781734346,0.20578718253136857
100,71000,4300,3.003559594718536,0.20113136392206157
100,72000,4300,3.003508911554988,0.197406709034616
100,73000,4300,3.00345822868279,0.19368205414717038
100,74000,4300,3.0034075461019403,0.1899573992597248
100,75000,4300,3.0033568638124373,0.18716390809414063
100,76000,4300,3.0033061818142817,0.18343925320669505
100,77000,4300,3.003255500107471,0.18064576204111088
100,78000,4300,3.003204818692004,0.17785227087552669
100,79000,4300,3.003154137567882,0.17505877970994246
100,51000,4500,3.004817426660902,0.888888888888889
100,52000,4500,3.0047146432458174,0.8497386275164054
100,53000,4500,3.0046118610412083,0.6468690913135358
100,54000,4500,3.004509080047067,0.5427649872094318
100,55000,4500,3.0044063002633834,0.47692136581025474
100,56000,4500,3.00430352169015,0.4306528750973196
100,57000,4500,3.0042022271060334,0.39595150706261817
100,58000,4500,3.0041559456224864,0.3683683683683684
100,59000,4500,3.004109664381856,0.3452341230119008
100,60000,4500,3.0040633833841413,0.32654877099321544
100,61000,4500,3.004017102629341,0.31053275497719945
100,62000,4500,3.0039708221174557,0.29629629629629634
100,63000,4500,3.003924541848483,0.28472917361806255
100,64000,4500,3.003878261822424,0.27405182960738517
100,65000,4500,3.003831982039276,0.2642642642642643
100,66000,4500,3.00378570249904,0.25536647758869985
100,67000,4500,3.0037394232017136,0.24735846958069183
100,68000,4500,3.003693144147298,0.2402402402402402
100,69000,4500,3.00364686533579,0.2340117895673451
100,70000,4500,3.00360058676719,0.22778333889445002
100,71000,4500,3.003554308441498,0.2215548882215549
100,72000,4500,3.0035080303587125,0.21621621621621623
100,73000,4500,3.0034617525188323,0.211767322878434
100,74000,4500,3.0034154749218573,0.20731842954065174
100,75000,4500,3.0033691975677868,0.20286953620286954
100,76000,4500,3.0033229204566196,0.19931042153264375
100,77000,4500,3.003276643588355,0.19486152819486155
100,78000,4500,3.003230366962993,0.19130241352463576
100,79000,4500,3.0031840905805316,0.18774329885440996
100,56000,4700,3.0043550820738534,0.851063829787234
100,57000,4700,3.0042608650498503,0.7479820245777692
100,58000,4700,3.0041666490430337,0.598896769109535
100,59000,4700,3.0040724340533975,0.5137051945562584
100,60000,4700,3.004003678054789,0.456626839605563
100,61000,4700,3.0039612525694808,0.41573488381999024
100,62000,4700,3.003918827288304,0.38336208548974504
100,63000,4700,3.003876402211258,0.35865652886929483
100,64000,4700,3.003833977338342,0.33735863523097565
100,65000,4700,3.003791552669556,0.3194684045747876
100,66000,4700,3.0037491282048983,0.3049858369007305
100,67000,4700,3.00370670394437,0.29135518497220625
100,68000,4700,3.0036642798879694,0.2794283645347475
100,69000,4700,3.003621856035695,0.2692053755883543
100,70000,4700,3.003579432387548,0.2606862181330266
100,71000,4700,3.003537008943528,0.25216706067769895
100,72000,4700,3.0034945857036326,0.24449981896790407
100,73000,4700,3.003452162667862,0.23768449300364194
100,74000,4700,3.003409739836216,0.23086916703937976
100,75000,4700,3.0033673172086934,0.22490575682065042
100,76000,4700,3.003324894785294,0.21979426234745383
100,77000,4700,3.003282472566018,0.21468276787425722
100,78000,4700,3.003240050550863,0.20957127340106063
100,79000,4700,3.003197628739829,0.20531169467339677
100,61000,4900,3.0039506466782004,0.8163265306122448
100,62000,4900,3.0038639678892554,0.7092807092807092
100,63000,4900,3.003822882750236,0.5777205777205777
100,64000,4900,3.0037838506896013,0.5000919286633572
100,65000,4900,3.003744818801754,0.4469775898347327
100,66000,4900,3.003705787086694,0.40857183714326567
100,67000,4900,3.0036667555444203,0.3783375211946641
100,68000,4900,3.003627724174932,0.35382321096606806
100,69000,4900,3.0035886929782296,0.3333946191089048
100,70000,4900,3.0035496619543114,0.31623460194888764
100,71000,4900,3.0035106311031776,0.30152601581173005
100,72000,4900,3.0034716004248283,0.28845171702314554
100,73000,4900,3.003432569919263,0.27782884925742063
100,74000,4900,3.0033935395864795,0.2672059814916957
100,75000,4900,3.00335450942648,0.2582174010745439
100,76000,4900,3.003315479439262,0.2500459643316786
100,77000,4900,3.0032764496248254,0.24269167126309982
100,78000,4900,3.0032374199831704,0.23615452186880756
100,79000,4900,3.0031983905142963,0.2296173724745153
100,66000,5100,3.003657577723054,0.7843137254901961
100,67000,5100,3.003621547649258,0.7089442383560031
100,68000,5100,3.003585517722697,0.5778327346954798
100,69000,5100,3.0035494879433697,0.5001079510883433
100,70000,5100,3.003513458311277,0.447506329859271
100,71000,5100,3.0034774288264177,0.4082513886435455
100,72000,5100,3.0034413994887923,0.37763253449527956
100,73000,5100,3.0034053702983994,0.35329447094152977
100,74000,5100,3.0033693412552394,0.3336670003336669
100,75000,5100,3.003333312359311,0.3163948261987478
100,76000,5100,3.003297283610615,0.301477948536772
100,77000,5100,3.00326125500915,0.2889163673477399
100,78000,5100,3.0032252265549166,0.2771398849830222
100,79000,5100,3.003189198247914,0.26771869909124807
100,71000,5300,3.0034391435745955,0.7547169811320754
100,72000,5300,3.003405782271305,0.7471622565962188
100,73000,5300,3.0033724210942507,0.5983341832398436
100,74000,5300,3.0033390600434315,0.5129657959846639
100,75000,5300,3.0033056991188465,0.4563053619657393
100,76000,5300,3.003272338320496,0.41475437701852796
100,77000,5300,3.0032389776483805,0.38302453396793024
100,78000,5300,3.003205617102499,0.35809394299960334
100,79000,5300,3.0031722566828503,0.3369407142992048
100,76000,5500,3.00324223382904,0.7272727272727273
100,77000,5500,3.0032112553800534,0.7272727272727274
100,78000,5500,3.003180277039917,0.6464646464646464
100,79000,5500,3.003149298808631,0.5423605423605423
