,Mass,Raideur,Friction,Amplitude,Time_Stop
1978,450,29000,6300,10.067072504734435,0.8184509919171805
1979,450,30000,6300,10.065406053775748,0.7554932233081666
1980,450,31000,6300,10.063739699416251,0.7177185621427583
1981,450,32000,6300,10.062073441652561,0.67994390097735
1982,450,33000,6300,10.060407280481295,0.6547607935337444
1983,450,34000,6300,10.05874121589907,0.6169861323683361
1984,450,35000,6300,10.057075247902496,0.5918030249247306
1985,450,36000,6300,10.055409376488196,0.5792114712029277
1986,450,37000,6300,10.053743601652783,0.5540283637593222
1987,450,38000,6300,10.052077923392872,0.5414368100375194
1988,450,39000,6300,10.050412341705078,0.5288452563157167
1989,450,40000,6300,10.048746856586021,0.5036621488721111
1990,450,41000,6300,10.047081468032314,0.4910705951503083
1991,450,42000,6300,10.045416176040575,0.47847904142850556
1992,450,43000,6300,10.043750980607422,0.46588748770670274
